Year	Rating	Conference	Title	Author Names
1998 	7.833806037902832 	Comedy	The Big Lebowski 	Jeff Bridges; John Goodman; Steve Buscemi; Julianne Moore; David Huddleston; Philip Seymour Hoffman; Tara Reid; Mark Pellegrino; Peter Stormare; Flea 
1976 	7.582630157470703 	Drama	Taxi Driver 	Robert De Niro; Cybill Shepherd; Harvey Keitel; Jodie Foster; Peter Boyle; Albert Brooks; Martin Scorsese 
1988 	7.36652946472168 	Action	Die Hard 	Bruce Willis; Alan Rickman; Reginald VelJohnson; Bonnie Bedelia; Paul Gleason; William Atherton; Hart Bochner; Dennis Hayden; James Shigeta; Robert Davi 
2006 	7.575998783111572 	Action	The Departed 	Leonardo DiCaprio; Jack Nicholson; Mark Wahlberg; Matt Damon; Ray Winstone; Anthony Anderson; Alec Baldwin; David O'Hara; Vera Farmiga; Kevin Corrigan 
2007 	7.109071731567383 	Action	Blades of Glory 	Will Ferrell; Jon Heder; Will Arnett; Jenna Fischer; Amy Poehler; William Fichtner; Nick Swardson; Romany Malco; Andy Richter; Nick Jameson 
2007 	7.411498069763184 	Action	Ocean's Thirteen 	George Clooney; Brad Pitt; Matt Damon; Al Pacino; Bernie Mac; Andy Garcia; Casey Affleck; Scott Caan; Carl Reiner; Don Cheadle 
1993 	7.868013858795166 	Fantasy	Army of Darkness 	Bruce Campbell; Embeth Davidtz; Marcus Gilbert; Ian Abercrombie; Richard Grove; Timothy Patrick Quill; Michael Earl Reid; Bridget Fonda; Patricia Tallman; Ted Raimi 
1937 	7.147747039794922 	Fantasy	Snow White and the Seven Dwarfs 	Adriana Caselotti; Eddie Collins; Pinto Colvig; Marion Darlington; Billy Gilbert; Otis Harlan; Roy Atwell; Scotty Mattraw; Moroni Olsen; Harry Stockwell 
2012 	7.5254340171813965 	Action	The Dark Knight Rises 	Christian Bale; Michael Caine; Gary Oldman; Anne Hathaway; Tom Hardy; Morgan Freeman; Marion Cotillard; Joseph Gordon-Levitt; Juno Temple; Nestor Carbonell 
2004 	7.455394744873047 	Drama	Million Dollar Baby 	Clint Eastwood; Hilary Swank; Morgan Freeman; Jay Baruchel; Anthony Mackie; Margo Martindale; Riki Lindhome; Michael Pe\u00f1a 
1991 	7.730858325958252 	Action	Terminator 2: Judgment Day 	Arnold Schwarzenegger; Linda Hamilton; Edward Furlong; Robert Patrick; Earl Boen; Joe Morton; S. Epatha Merkerson; Castulo Guerra; Danny Cooksey; Jenette Goldstein 
1987 	7.4675211906433105 	Drama	The Untouchables 	Kevin Costner; Sean Connery; Robert De Niro; Andy Garcia; Charles Martin Smith; Richard Bradford; Brad Sullivan; Billy Drago; Patricia Clarkson; Steven Goldstein 
1983 	7.707399368286133 	Action	Star Wars: Episode VI - Return of the Jedi 	Mark Hamill; Harrison Ford; Carrie Fisher; Billy Dee Williams; Anthony Daniels; Peter Mayhew; James Earl Jones; Frank Oz; Ian McDiarmid; Sebastian Shaw 
2006 	7.849131107330322 	Action	300 	Gerard Butler; Lena Headey; David Wenham; Dominic West; Michael Fassbender; Vincent Regan; Rodrigo Santoro; Andrew Tiernan; Andrew Pleavin; Tom Wisdom 
1987 	7.852258205413818 	Drama	Dirty Dancing 	Jennifer Grey; Patrick Swayze; Jerry Orbach; Jack Weston; Kelly Bishop; Lonny Price; Wayne Knight; Garry Goodrow 
1992 	7.705840110778809 	Thriller	Reservoir Dogs 	Tim Roth; Michael Madsen; Chris Penn; Steve Buscemi; Lawrence Tierney; Randy Brooks; Quentin Tarantino; Harvey Keitel; Kirk Baltz 
2004 	7.060489654541016 	Drama	Before Sunset 	Julie Delpy; Ethan Hawke; Vernon Dobtcheff; Rodolphe Pauly; Albert Delpy 
1992 	7.303221225738525 	Action	El Mariachi 	Carlos Gallardo 
1999 	7.521239280700684 	Drama	American Beauty 	Kevin Spacey; Annette Bening; Thora Birch; Wes Bentley; Mena Suvari; Chris Cooper; Scott Bakula; Peter Gallagher; Allison Janney; Sam Robards 
2006 	6.425182342529297 	Action	Alatriste 	Viggo Mortensen; Elena Anaya; Unax Ugalde; Eduard Fern\u00e1ndez; Eduardo Noriega; Ariadna Gil; Juan Echanove; Javier C\u00e1mara; Antonio Dechent; Blanca Portillo 
2005 	7.4702558517456055 	Fantasy	Corpse Bride 	Johnny Depp; Helena Bonham Carter; Emily Watson; Christopher Lee; Danny Elfman; Albert Finney; Richard E. Grant; Paul Whitehouse; Joanna Lumley; Michael Gough 
2008 	6.781035900115967 	Action	Indiana Jones and the Kingdom of the Crystal Skull 	Harrison Ford; Cate Blanchett; Shia LaBeouf; Ray Winstone; Karen Allen; John Hurt; Jim Broadbent; Andrew Divoff; Pasha D. Lychnikoff; Ernie Reyes Jr. 
2001 	7.336627960205078 	Romance	Bridget Jones's Diary 	Ren\u00e9e Zellweger; Colin Firth; Hugh Grant; Gemma Jones; Celia Imrie; James Faulkner; Jim Broadbent; Paul Brooke; Felicity Montagu; Shirley Henderson 
2004 	7.062559127807617 	Romance	Bridget Jones: The Edge of Reason 	Ren\u00e9e Zellweger; Gemma Jones; Jim Broadbent; James Faulkner; Colin Firth; Hugh Grant; Flaminia Cinque; Celia Imrie; Luis Soto; Shirley Henderson 
1995 	7.401753902435303 	Action	Desperado 	Antonio Banderas; Salma Hayek; Joaquim de Almeida; Cheech Marin; Steve Buscemi; Carlos Andr\u00e9s G\u00f3mez; Quentin Tarantino; Tito Larriva; Angel Aviles; Danny Trejo 
2001 	6.71226692199707 	Drama	Artificial Intelligence: AI 	Haley Joel Osment; Frances O'Connor; Sam Robards; Jake Thomas; Jude Law; William Hurt; Robin Williams; Ben Kingsley; Meryl Streep; Chris Rock 
1999 	7.826157093048096 	Action	Fight Club 	Edward Norton; Brad Pitt; Helena Bonham Carter; Meat Loaf; Zach Grenier; Richmond Arquette; David Andrews; Holt McCallany; Eion Bailey; Jared Leto 
1965 	7.546365737915039 	Action	Per qualche dollaro in pi\u00f9 	Clint Eastwood; Lee Van Cleef; Gian Maria Volont\u00e9; Klaus Kinski; Luigi Pistilli; Joseph Egger; Benito Stefanelli; Tom\u00e1s Blanco; Mario Brega; Aldo Sambrell 
1980 	7.799937725067139 	Action	Star Wars: Episode V - The Empire Strikes Back 	Mark Hamill; Harrison Ford; Carrie Fisher; David Prowse; Billy Dee Williams; Anthony Daniels; Peter Mayhew; James Earl Jones; Kenny Baker; Frank Oz 
1994 	7.293097496032715 	Action	The Mask 	Jim Carrey; Cameron Diaz; Nancy Fish; Tim Bagley; Johnny Williams; Peter Riegert; Peter Greene; Amy Yasbeck; Richard Jeni; Orestes Matacena 
1985 	7.887237548828125 	Comedy	The Goonies 	Sean Astin; Josh Brolin; Jeff Cohen; Corey Feldman; Robert Davi; Kerri Green; Jonathan Ke Quan; Joe Pantoliano; Anne Ramsey; Martha Plimpton 
2001 	7.898838996887207 	Drama	Moulin Rouge! 	Nicole Kidman; Ewan McGregor; Richard Roxburgh; Jim Broadbent; John Leguizamo; David Wenham; Kylie Minogue; Ozzy Osbourne; Kerry Walker 
1995 	7.200437545776367 	Drama	The Net 	Sandra Bullock; Dennis Miller; Wendy Gazelle; Ken Howard; Diane Baker; Ray McKinnon; L. Scott Caldwell; Gene Kirkwood; Christopher Darga; Tannis Benedict 
2003 	7.5217509269714355 	Comedy	Fanfan la tulipe 	Penelope Cruz; Vincent Perez; Didier Bourdon; Michel Muller; H\u00e9l\u00e8ne de Fougerolles; G\u00e9rald Laroche 
1975 	7.852278709411621 	Fantasy	Monty Python and the Holy Grail 	Graham Chapman; John Cleese; Eric Idle; Michael Palin; Terry Gilliam; Terry Jones; Connie Booth; Carol Cleveland; Neil Innes; Sally Kinghorn 
