Year	Rating	Conference	Title	Author Names
2010	8.5	Drama	"The Hidden Persuaders Days"	Butler, Chris (XVII);DeVille, Damon;Goodwin, Robert J.;Kempton, Rez;McQue, Bill;Modlin, Nicky;Murrie, Ewan;Rankin, James Michael;Samson, Stephen (I);Seyfert, Tim (I);Teegarden, Dayle;Wall, Steven;Ward, Steve (XII);Wilson, Stuart (XV);Zanone, Christian
1994	8.3	Comedy	"The High Life"	Blake, Peter (I);Blythe, Peter (I);Carr, Robert (II);Cumming, Alan;Grieve, John (I);John Carmichael Band, The;Letham, Ronnie;Lyon, David (I);Masson, Forbes;McQuarrie, Stuart;Norton, Alex (I);Ramage, John;Ryecart, Patrick;Toone, Geoffrey
1971	8.3	Comedy	"The Hilarious House of Frightenstein"	Big, Guy;Markowitz, Mitch;Miller, Julius Sumner;Price, Vincent (I);Rais, Fishka;Torbay, Joe;Van, Billy (I)
1981	8.4	Drama	"The History Man"	Brooke, Paul (I);Bruton, Jonathan;Buffery, Bill;Daly, Peter-Hugo;Elliott, Jack (IV);Hordern, Michael;Lugo, Arthur;Moxon, Henry;Padden, Graham;Peters, Lloyd (I);Plytas, Steve;Sher, Antony;Sperber, Milo
2014	8.7	Comedy	"The Hotwives of Orlando"	Beaver, Mike (I);Besser, Matt;Caeti, Frank;Fernie, Alex;Fulcher, Rich;Hiller, Jeff;Huskey, Brian (I);Knight, Sterling;McIntyre, Joey;Minor, Jerry;Morris, Seth (I);Phirman, Mike;Sanders, Charles (I);Sanz, Horatio;Scheer, Paul (I);Still, Mike;Tobolowsky, Stephen;Yankovic, 'Weird Al'
2012	8.5	Comedy	"The House on South Bronson"	Cannone, Michael (II);Clanton, Chris;Cudzilo, Andrew;Davila, Paul (I);Flores, John (V);Garcia, Rob (IV);Hoverder, William;Kohne, Shawn;Menown, Chris;Naqvi, Ali;O'Heir, Jim;Pratta, Steve;Robles, Diego (I);Rodriguez, Valente;Salazar, Eric (II);Telich, Joe;Torres, Jonathan David
1991	8.9	Comedy	"The Idiot Box"	Arenberg, Lee;Brockie, Dave;Cooksey, Danny (I);Death, Balsac the Jaws of;Flea (I);Gusha, Jizmak the;Gwar;Mighty, Beefcake The;Santana, Roberto (I);Stern, Tom (I);Winter, Alex (I)
2015	8.8	Comedy	"The Impossibilities"	Boyce, Alex (II);Butler, Andrew R.;Cook, Peter James;Davison, A.C.;Fitch, Robert (I);Greenberg, Keith Elliot;Kulisek, Zak;Needham, Alex (III);Offenkrantz, Alex;Seidenberg, Michael;Springer, Ashley;Tekola, Biniam
2006	8.5	Drama	"The Impressionists"	Armesto, Sebastian;Armitage, Richard (I);Bonham-Carter, Crispin;Calf, Anthony;Condou, Charlie;Culver, Michael (I);Delfosse, Daniel;Gillett, Aden;Glover, Julian (I);Havill, Andrew;Keen, Will;Knight, Tommy;Lance, James (I);Merrison, Clive;Mitchell, Iain (I);M�ller, Michael (I);Redman, Crispin;Roberts, Neil (II);Tandy, Mark;Turner, Nick (XVIII);Wiseman, Mark (I)
2008	8.3	Comedy	"The Invisibles"	Annan, Jotham;Arya, Sagar;Barber, Paul (I);Bardini, Dean;Bradley, David (IV);Carey, Mark (I);Clarke, Warren (I);de Salvo, Brian;Elliott, Marc;Head, Anthony;Holder, Ram John;Hood, Adrian (I);Howard, Richard (II);Ivory, William;Kane, Robert (IV);Kelly, Dean Lennox;Linden, Andy;MacLachlan, Colin;Macleod, Ben;Mantle, Clive;Mcgrath, Shaun Paul;Robb, Andy (I);Ro�ves, Maurice;Shepherd, Simon;Tighe, Darren
1976	8.3	Comedy	"The Jacksons"	Ali, Muhammad (I);Ashford, Emmett;Biener, Tom;Bono, Sonny;Byner, John;Cohen, Marty (II);Dark, Johnny (I);DeLuise, Dom;Foxx, Redd (I);Jackson, Jackie (II);Jackson, Marlon;Jackson, Michael (I);Jackson, Randy (I);Jackson, Tito;Letterman, David;Manard, Biff;McMahon, Ed (I);Miller, George (XI);Nicholas, Fayard;Nicholas, Harold;Samuels, Jim
2003	9.1	Comedy	"The Jake Effect"	Bateman, Jason;Brown Jr., Neil;Cascone, Nicholas;Clendenin, Curt;DiResta, John;Dollard, Chris;Edwards, Alex (I);Fitts, Rick (I);Gass, Kyle;Gibbs, Nigel;Grunberg, Greg;Helberg, Simon;Hernandez, Jonathan (I);Hofvendahl, Steve;Horrigan, Sam;Karner, Philipp;LaMarr, Phil;McAuley, Alphonso;McFarlane, Andrew (II);McKinnon Miller, Joel;Mosenson, Scott;Neal, Dylan (I);Pugliese, Al;Pyfrom, Shawn;Schaub, Will;Suttles, Darnell;Thompson, Randy (I);Vayda, Brandon Michael;Williams, Branden;Zimmerman, Joey (I)
1966	8.3	Comedy	"The Jean Arthur Show"	Bolger, Ray;Constantine, Michael;Conte, Richard (I);Dilley, Mike;Grieve, Russ;Harper, Ron (I);Hastings, Robert (I);Howard, Clint;Reed, Paul (II);Rooney, Mickey (I);Sarracino, Ernest;Schiller, Norbert;Soule, Olan;Stone, Leonard;Wagner, Lou;Wilson, Dick (I)
2007	8.6	Comedy	"The Jeannie Tate Show"	Carlos, Jordan;Hader, Bill;Hines, Will;Huskey, Brian (I);Lutz, John (I);Mantzoukas, Jason;Riggle, Rob;Ross, Lonny;Ward, Chris (IV)
2010	8.6	Comedy	"The Jeff Lewis 5 Minute Comedy Hour"	Bornheimer, Kyle;Caso, Vincent;Franken, Steve;Garces, J. Teddy;Groh, Brian;Jones, Doug (I);Kaler, Jamie;Kameoka, Brian;Konkle, Tom;Lancaster, Kyle;Lewis, Jeff (IX);Lund, Jayden;Marques, Ed;Meadows, Andre;Michaels, Ted (I);Miller, Jason (X);Sheridan, Brett;Trahan, Aaron (I);Wilder, Seemah
2014	8.6	Comedy	"The Job Interview"	Bresnahan, Dave;Byrne, Jonny;Clawson, Casey;Drake, Tim;Grant, Austin R.;Mecham, Walter;Ponc�, Oscar Sanchez;Steadman, Richie T.;Whittaker, Jay (III)
2015	8.7	Comedy	"The John Bishop Show"	Acaster, James;Beardyman;Noah, Trevor;Weller, Paul (I)
1955	8.4	Comedy	"The Johnny Carson Show"	Albertson, Jack (I);Arness, James (I);Carson, Johnny (I);Chandler, Lane;Farr, Jamie;Hoffman, Samuel (II);Prince, Jack (II);Rooney Jr., Mickey;Rooney, Tim (I);Tiomkin, Dimitri
1977	8.3	Comedy	"The Keane Brothers Show"	Keane, Bob (II);Keane, John M.;Keane, Tom (I);Reynolds, Burt (I);Williams, Andy (I)
1978	9.1	Comedy	"The Kenny Everett Video Show"	Attractions, Elvis Costello and The;Bennett, Lennie (I);Bowie, David (I);Boy, City;Connolly, Billy (I);Costello, Elvis;Darts, The (I);Edmunds, Dave (I);Essex, David (I);Everett, Kenny (I);Friedman, Dean;Giltrap, Gordon;Lowe, Nick (II);Manning, Bernard (I);Miller, Frankie (I);Nieve, Steve;O'Connor, Tom (III);Pretenders, The;Richard, Cliff;Robertson, B.A.;Roxy Music;Sayer, Leo;Sex Pistols, The;Smith, Mel (I);Squeeze (I);Stewart, Rod (I);Thin Lizzy
2009	8.6	Drama	"The Lake"	Crittenden, Devin;Derringer, Robb;Thurston, Nick;Totty, Mark;Van Acker, Drew
2005	8.7	Comedy	"The Lance Krall Show"	Cater, Phil (I);Krall, Lance;Poynter, Rob;Sweeney, Michael (II);Tarquinio, Loren
1996	9.1	Comedy	"The Last Frontier"	Florek, Dann;Grant, Saginaw;Kriegel, David;Labyorteaux, Patrick;Lloyd, Sam (I);Miller, Mark Thomas;Schuck, John;Starke, Anthony;Terlesky, John
2012	8.3	Comedy	"The Last Leg"	Brooker, Alex;Cash, Pat (I);Clegg, Nick (I);Hills, Adam;Mann, Ian (II);Mitchell, David (VI);Parker, Ryan (XIII);Ross, Jonathan (I);Widdicombe, Josh
2015	8.3	Action	"The Last Man on Earth"	Forte, Will;Kodjoe, Boris;Rodriguez, Mel (I);Sudeikis, Jason
2007	8.6	Drama	"The Legend of Huo Yuanjia"	Chan, Jordan;Cheng, Ekin;Leung, Bryan (I);Morawietz, Stefan (II)
1974	8.7	Comedy	"The Letter People"	Joplin, Joneal;Trautman, Allan
1982	8.4	Drama	"The Life and Adventures of Nicholas Nickleby"	Armstrong, Alun;Benjamin, Christopher (I);Dench, Jeffery;East, Ian (I);Gecks, Nicholas;Gill, Alan (I);Godfrey, Patrick (I);Hawkins, Andrew (I);Horn, Roderick;Jones, Griffith;Kempner, Teddy (I);Kightley, Timothy;Maxwell, William (I);McEnery, John;McNeice, Ian (I);Meredith, David Lloyd;Peck, Bob (I);Petherbridge, Edward;Pollitt, Clyde;Rashbrook, Stephen;Ravenscroft, Christopher;Rees, Hubert;Rees, Roger;Tandy, Mark;Threlfall, David;Ustinov, Peter;Woodvine, John
1998	8.5	Comedy	"The Lily Savage Show"	Newman, Daniel (I);O'Grady, Paul (I)
1967	8.5	Drama	"The Lion, the Witch and the Wardrobe"	Booth, Robert (I);Claydon, George;Deghy, Guy;Gardner, Jimmy (I);Kay, Bernard (I);Lennie, Angus;McMurray, Edward;Mitchell, Norman (I);Waller, Paul (II);Woolgar, Jack
2012	8.8	Comedy	"The Lizzie Bennet Diaries"	Aderhold, Wes;Frank, Craig (I);Glick, Maxwell;Gordh, Daniel Vincent;Green, Hank;Sean, Christopher (I)
2007	9.0	Comedy	"The Louise Log"	Akmal, Mohammad;Block, Perry;Brogan, Aidan;David, Josh (VII);Dellatacoma, James (III);Doncker, Tom�s;Faulkner, Michael (XI);Fink, Mitchell David;Fouratt, Jim;Francini, Joseph;Funk, Charlie;Goldberg, Kenneth B.;Green, Frank Thurston;Henry, Mark (XVIII);Hofmann, Michael (IV);Horowitz, Sheldon;Huson, Mike;Kirsch, Matthew (II);Koch, Manu;Leary, Leer;Lewis, Thomas Attila;Maugans, Wayne;Mustard, Duncan;Patterson, Jay (I);Quinton, Everett;Schrengohst, Wayne;Tinelli, Tom;Yen-Pfister, Pascal;Zero, Bruno
2009	8.3	Action	"The Lynch Pin"	Baker, Max (I);Burns, Edward (I);Cereda, Chris (II);Coleman, Dara;Handy, James (I);Kash, Kevin;Nickles, Mike (I);Pistone, Joe (I);Rubino, Vincent
2000	8.5	Comedy	"The Lyricist Lounge Show"	'babeepower' Viera, Michael;Alimi, Ali;Archie Jr., Dread;Belafsky, Marty;Bey, Yasiin;Black, Jordan (I);Bone, Krayzie;Common;Dogg, Snoop;Edmonds, Dartanyan;Fuol, Master;Green, CeeLo;Q-Tip (I);Ricca, Mike (I);Rick, Slick (I);Tash (I);Wordsworth
2012	8.5	Comedy	"The Man"	Aguila, Alex (I);Fernandez, Jay (III);Genesi, John;Hammermeister, Joseph;Joyner, Bobby;Joyner, David (VI);Joyner, Jim;Joyner, Kris;Joyner, Steve (VI);Mazariegos, Leah;Perez, Osmar;Reed, Antonio;Rubin, Evan (IV);Tobar, Hector;Wood, Nathan (VI)
2008	8.5	Comedy	"The Mansion"	Brough, Alan;Chamberlin, Michael;Kennedy, Justin (V);Martin, Tony (III);McMillan, Sam (II);Pickering, Charlie
2012	8.5	Comedy	"The Mary Morstan Mysteries"	Anthony, James (XII);Archer, Mike (IX);Barton, Anthony Roy;Carpenter, Tony (V);Charlton, Adrian;Foad, Gene;Foad, Ross K.;Frensham, Ray;Gray, James Ian;Haart, Jonathan;Hume, Clifford;Lewis, Stephen (XIX);Mbia, Cedric;Ostrom, Howard;Payne, Marcus (II);Payne, Martin W.;Rolt, Toby;Sandz, Joe;Stanford, Peter (III);Tyrrell, Peter j.;Wolfe, Andy
1964	8.4	Comedy	"The Mavis Bramston Show"	Bluthal, John;Chater, Gordon;Creyton, Barry;Davies, Bryan (II);Frazer, Ron;Livermore, Reg;Lockwood, Johnny;Reeves, Peter (I);Stevens, Ronnie
1995	8.3	Action	"The Maxx"	Conklin, James Dean;Curtis, Scott (III);Fucile, Tony;Haley, Michael (I);Judge, Mike (I);Stigler, Barry;Thomas, David (II);Valera, David Patrick;Vanzo, Chris
2010	8.5	Comedy	"The Maybelline Girls"	Arthur, Lawrence (II);Brandt, Les (I);Budhoo, Romell;Henry, W. Thomas;Maddox, Jai;McCallum, Shannon (I);Owens, Jeremy C.;Roberson, Damien;Rodrigo, Christian;Tal, Aviv;Wiilde, Thomas
2013	9.4	Comedy	"The Meeting"	Batchker, Craig;Brenner, Jack;Caldwell, Starleigh;Colicchio, Cris (I);Goldstein, Ken (V);Harrington, Robert (I);Kruger, Matt (II);Kwartler, Robert;Lester, Michael (IX);Lester, Michael (VIII);Marino, Mike (III);Mazlumian, Armen;Monfredo, Vincent;Murray, Joe (XVII);Nash, Howard (I);Olibrice, Michael;Prevete, Dennis;Pugliese, Michael;Ryan, Mickey;Sanseviero, Giovanni;Santino, Anthony;Santino, Tom;Tejeda, Jose
2015	9.2	Drama	"The Misselthwaite Archives"	Earhart, Bryce;Vail, Brett
2009	8.4	Drama	"The Missing"	Eade, Larry;O'Brien, Preston
2015	9.1	Comedy	"The Muppets"	Barclay, David Alan;Barretta, Bill;Blaney, Tim;Burns, Jere;Ela, Kurt;Goelz, Dave;Grace, Topher;Jacobson, Eric (II);Lanoil, Bruce;Linz, Peter;Quinn, Mike (I);Rudman, David;Steingold, Joel;Vogel, Matt (II);Whitmire, Steve;Woolner, Chase (I)
2007	9.1	Comedy	"The Naked Trucker and T-Bones Show"	Allen, Dave (I);Bannos, Steve;Black, Jack (I);Carell, Steve;Cary, Donick;Coleman, Michael (III);Dyniewicz, Mark Casimir;Ferrell, Will (I);Finn, Pat (II);Fite, Mark (I);Fitting, J.P.;Flynn, Neil (I);Gass, Kyle;Hamilton, Boris;Hulne, Peter A.;Hungerford, Paul;Koechner, David;Moreschi, Opus;Richter, Andy (I);Rivera, Ricarte;Ross, Ron (I);Rudd, Paul (I);Shepard, Dax;Winchester, Kerry
2010	8.8	Drama	"The Nativity"	Aberdine, Noureddine;Abili, Obi;Belal, Hami;Bey, Said;Bones, Ken;Buchan, Andrew (I);Capaldi, Peter;Deslippe, Matthew;Dudgeon, Neil;Grainger, Gawn;Lynch, John (I);Malik, Art;Megri, Younes;Regan, Vincent;Samuels, Howard;Shepherd, Jack (I);Sterne, David;Tarcilun, Said;Weaver, Al
2009	8.5	Comedy	"The Needle Drop"	Coleman, Quentin;Fantano, Anthony;Jackson, Daren;Jarroush, Sami;Miller, George (XXXVII)
2010	9.2	Family	"The Neon Tiki Tribe Series"	Clark, Colt;Kemp, O.J.
2012	8.3	Comedy	"The New Adventures of Pinkgirl and The Scone"	Allee, Adam;Allen, Kevin (VII);Bianchi, Paul (II);Brady, Shane (I);Cabreana, Dontonio;Conway, John (XVI);Denton, Erik;Henderson, Addison (I);Hingstman, Matt;Hughes, Miko (I);Lloyd, Jake (III);Martinez, Dan (V);Mignogna, Vic;Mills, Clint;Owens, Andrew (IV);Wicks, Nathaniel
1994	8.3	Comedy	"The Newz"	Blaze, Tommy;Clark, Mystro;O'Connor, Dan (I);Ousley, Dave;Quash, Stan;Sherwood, Brad;Thompson, Shawn (I)
1977	8.5	Comedy	"The Norman Conquests"	Briers, Richard;Conti, Tom;Troughton, David
2009	8.5	Comedy	"The Office: Blackmail"	Bratton, Creed;Helms, Ed;Nu�ez, Oscar (I)
2006	9.0	Comedy	"The Ointment"	Avery, Kevin (I);Brune, Jesse;Burns, Regan;Dwyer, Bil;Hutcherson, Warren;Kirsch, Matthew (II);Kutner, Rob;Overton, Rick (I);Park, Randall;Stuart, Jason (I);Tatham, Steve (I);Thomas, Larry (I)
2012	8.7	Comedy	"The Outrageously Fabulous Weekly Parody Talk Show"	Cornacchia, Michael;Payton, Jeff;Shaffer, Matthew (II);Snyder, James (I)
1969	8.3	Drama	"The Owl Service"	Griffith, Oswald;Holden, Michael (II);Jones, Gwenfron;Llewellyn, Raymond;Owen, W. Glyn;Pu, Edwart Hedd;Richfield, Edwin;Roberts, Phillip (III);Roberts, V.H.;Vaughan, Sarah (VII);Wallis, Francis (I)
2008	8.5	Drama	"The Palace"	Armesto, Sebastian;Arthur, Owain;Benfield, John;Blake, Alex (I);Bright, Russell (I);Bruzas, Audrius;Charleson, Brendan;Cranitch, Lorcan;Evans, Rupert (II);Harewood, David (I);Jephcott, Dominic;Klimas, Valentinas;Lenagan, Simon;Lesser, Anton;Marsden, Roy (I);Mills, Frank (II);Ramm, John;Rhys, Huw;Ross, Hugh (I);Shah, Amit (II);Shrapnel, John;Sira, Gurdial;Tertelis, Justas;Thornton, James (II);Wakefield, Colin
1992	8.4	Comedy	"The Pall Bearer's Revue"	McGivern, Geoffrey;Sadowitz, Jerry;Smith, Mark E.
2012	8.8	Drama	"The Paradise"	Alexander, Kit;Bamber, David (I);Beaumont, Darren;Bonnar, Mark;Burnett, Cliff;Burridge, Finn;Cornicard, Stephane;Daniels, Ben (I);Darvill, Arthur;Duttine, John;Elliott, Emun;Guthrie, Kevin (III);Hayman, David (I);John, Striker;Lee, Roly;Malahide, Patrick;McLaughlin, Ian (I);McNulty, Matthew (II);Nicholson, Paul (III);Owens-Cairns, Martin;Rowe, Titus;Scarborough, Adrian;Stewart-Jarrett, Nathan;Stimpson, Grant;Walker, Ed (X);Walker, Joe (XXX);Wight, Peter;Wight, Stephen (II);Wilson-Dukes, Michael
2010	9.2	Comedy	"The Parent Project"	Brown, Harrison (III);Covitt, Josh;Cross, Paul (I);Eppenstein, Adam;Macuga, Josh;Morgan, Timmy;Olive, Brandon Ray;Rez-Kallah, Djilali;Wisney, Kevin
2012	8.7	Comedy	"The Parliament"	Cohen, Assi (II);Cohen, Maor;Gasparian, Ashot;Gavriel, Amiram;Green, Eitan;Guetta, Uriel;Harel, Assaf;Idelman, Mariano;Malol, Itamar;Sanders, Alon;Semo, Yuval (I);Shashoua, Michael;Steinmitz, Assi;Zarahovitsh, Eran
1972	8.8	Family	"The Patchwork Family"	Antebi, Cary;Canemaker, John;Ricutti, Ed;Traddup, Larry
1950	8.5	Comedy	"The Paul Winchell and Jerry Mahoney Show"	Berle, Milton;Blaine, Jimmy;Brown, Ted (I);Caesar, Sid;Coe, Fred;Daly, John (I);Delugg, Milton;Gart, John;John Gart Orchestra;Lorre, Peter (I);Lugosi, Bela;Mahoney, Jerry (I);Murrow, Edward R.;Raymond, Sid;Spaulding, Ken;Winchell, Paul (I)
2011	8.4	Comedy	"The People That Touch Your Food"	Dextraze, Ben;Stevens, Ben (X)
1995	8.4	Comedy	"The Peter Principle"	Brenman, Owen;Broadbent, Jim;Eastman, Mike (I);Flynn, Daniel (I);Gant, David (I);Godwin, Christopher;Hodgkinson, John;Kaye, Ivan;MacDonald, Kenneth (II);McQuarrie, Stuart;Moore, Stephen (I);O'Donnell, Steven (I);Prado, Zeh;Rapley, John;Russell, Clive;Schneider, David (IV);Shannon, Michael (I);Webster, Fergus
2007	8.9	Comedy	"The Peter Serafinowicz Show"	Armand, David;Berry, Matt (III);Bignell, Tony;Bishop, Kevin (I);Davies, Zak;Kohli, Sanjeev (I);Lowe, Alex (I);Macleod, Lewis;Obi, Christopher;Parkinson, Robin;Putner, Paul;Roberts, Winston (III);Scanlon, Jack (II);Serafinowicz, Peter;Wilson, Chris (XXIX);Wong, Benedict
1976	8.6	Family	"The Phoenix and the Carpet"	Baba, Ali (I);Barton, Joe (IV);Bennett, Bruce (VII);Brooks, Edward;Dorning, Robert;Dunbar, Philip;Fielder, Harry (I);Green, Seymour;Harris, Max (I);Holley, Bernard;Keston, Robin;Lambert, Nigel;Machin, David;Murray, Mike (III);Pemberton, Charles;Rolfe, John (I);Russell, Gary (I);Salkilld, Gordon;Segal, Jeffrey;Stafford, Adam (I);Turner, Charles (V);Warner, Richard (I);Watson, Kenneth (I)
2003	9.0	Comedy	"The Pitts"	Baker, Dylan (I);Burns, Jack (II);Castellaneta, Dan;Charof, Alan;Crabbe, Peter;Donovan, Ben (I);Flueger, Patrick John;Fors, Aaron;Groening, Matt;Haldeman, Tim;Hart, Gordon (II);Henrie, David (I);Howard, Shawn Michael;MacFarlane, Seth;Matheus, Connor;McClintock, Eddie;McGowan, Tom (II);Richards, Tanner Scott;Schimmel, Robert (I);Schmidt, Kevin G.;Suttles, Darnell;Tenting, Jon;Wiedergott, Karl;Wilson, Thomas F.
2013	8.3	Drama	"The Politician's Husband"	Allam, Roger;Barrows, Mark (II);Bentinck, Tim;Carter, Nathanjohn;Chandler, Simon (I);Cowlin, Chris;Harris, Lee Nicholas;Hart, Shane;Kalirai, Harmage Singh;Kelly, Phelim;Kennedy, Oscar;McCarthy, Matthew David;Neal, Luke (I);O'Brien, Hugh (III);Robinson, David G.;Salter, Shane;Scates, Malcolm;Sesay, Emeka;Shelley, David (I);Shepherd, Jack (I);Spencer, Giles;Stevenson, Scott (VII);Stone, Frank (V);Stoppard, Ed (I);Symnz, Leon;Tennant, David (I);Thorpe II, George;Weber Brown, James
2010	8.7	Comedy	"The Potion Master's Corner"	Brunsman, Tyler;Criss, Darren;Dorris, Corey;Holden, Brian (VII);Moses, Joe;Povolo, Jim;Richter, Joey (I);Rosenthal, Brian (I);Saunders, Dylan (II);Strauss-Matathia, Nicholas Joseph;Walker, Joe (XXI)
1992	8.5	Comedy	"The Powers That Be"	Bierko, Craig;Butler, Dan (I);Cromwell, David;Cronin, Patrick (I);Drillinger, Brian;Forsythe, John (I);Garber, Victor (I);Gordon-Levitt, Joseph;Hyde Pierce, David;Leeds, Phil;MacNicol, Peter;McKinnon Miller, Joel;Morris, Jim (IV);Picardo, Robert;Spelling, Aaron;Wood, Tom (II);Wright, Max (I)
2009	8.5	Comedy	"The Professionals"	Amazzo, Boc;Api, Mike (II);Battista, Keith;Bleistern, Matthew;Carbone, John;Citrano, Anthony;Coonan, Dave;DelGrosso, David;Freeman, Matthew (VI);Johnson, Ray William;Longfellow, Dan (II);Michaels, Mike (VII);Newman, T.J.;O'Connell, Tom (VIII);Storch, David (II);Trumbull, Matthew (I);Waskewich, Ryan
2003	8.3	Comedy	"The Pure Monate Show"	Cope, Jason (I);Falkow, Cokey;Forrest, Chris (I);Gola, Loyiso;Kau, David;Kibuuka, David (I);Lediga, Kagiso;Modimola, Ronnie;Moosa, Riaad;Rasdien, Joey Yusuf;Sabiti, Salah
1994	8.3	Family	"The Puzzle Place"	Ceballos, Cedric;Grey, Martin (I);Hizar, Mark;Kelly, Fred (I);Linz, Peter;MacNeal, Noel;Martin, Jim (V);Massey, Drew;Rivera, Khalid
1988	8.6	Drama	"The Rainbow"	Aston, Graeme;Bailey, Tom (III);Barlow, Graham;Beames, David;Bell, Aran (I);Bell, Tom (I);Bettridge, Martin;Blakey, Matthew;Duke, Paul (I);Evitts, John;Finch, Jon (I);Hickey, Brian (I);Silburn, Tom;Spencer, Roy (I);Tams, John;Tarrant, Colin;Wenner, Martin;Wilkinson, Nicholas (II)
2009	8.6	Comedy	"The Real Cool Club"	Bowie, John Ross;Callahan, Jimmy (II);Dixon, Travis (I);Dunn, Colton (I);Goebel, Paul;Hardley, Barak;Hasemeyer, Bradley;Lewis, Blake (I);Newberry, Ethan;Parikh, Sandeep;Passino, Jeff;Pereira, Kevin (I);Quinn, Parker;Ricketts, Amra;Ryan, Beau (I);Sarine, Douglas;Thicke, Alan;Thune, Nick
2012	8.5	Comedy	"The Real Jamaican Girls"	Aiken, Adawi;Clarke, Shamar;Gomes, Paul;Jacobs, Marc (XVII);Lent, Ricardo;Levins, Renee;Linton, Robert;Newman, Paul (XVIII);Pedley, Dalton;Richards, Joe (XII);Richards, Troy (III);Ricketts, Hakeem;Stewart, Shaquille;Tracey, Anthony;Wollaston, Brandon
1991	8.4	Comedy	"The Real McCoy"	Benson, Perry (I);Bhaskar, Sanjeev;Chester, Leo;Dexter, Felix;Gee, Robbie;Ghir, Kulvinder;Lickwood, Rudi;Nestor, Eddie;Powell, Marcus (I);Simpson, Junior;Walker, Curtis (I)
2014	9.8	Comedy	"The Red Shirt Diaries"	Ahern, Jeremiah;Bramante, Chris;Gates, Sterling;Ibbott, Brian (I);Inman, Jason (II);Johnson, Scott (LXXXI);Johnson, Scott (XCVII);Keeble, Jordan;Leddy, Matthew;McMillan, Patrick (I);Najam, Omar;Schleicher, Stephen;Swickard, Alex
1986	8.8	Comedy	"The Redd Foxx Show"	Adler, Charles (I);Bond, Raleigh;Fitts, Rick (I);Forsett, Theo;Foxx, Redd (I);Gifford, Adam;Hilton-Jacobs, Lawrence;Jaxon, Ron;Kaufman, David (I);Lord, Justin (I);Nash, Chris (I);O'Connor, Carroll;Overton, Bill;Perry, Phil (I);Rubenstein, Phil;Schilling, William G.;Sinbad;Spencer, Prince C.;Tarkington, Rockne;Taylor, Nathaniel (I);Turman, Glynn;Van Dyke, Barry;Wakefield, David (I);Waters, Oren;Wilson, Teddy (I)
2008	8.4	Comedy	"The Return of Jezebel James"	Arden, Michael (II);Bakkedahl, Dan;Blue, Dylan;Carpenter, Jack (II);Cohen, Scott (I);Davys, Edmund C.;Dolan, Andrew (I);Garcia, Ricky (I);Jackson, Clark (II);Kim, Peter Y.;Kopelow, Michael;Leviton, Eric;Lewis, Evan (I);McLarty, Ron;Miller, Jeremiah (I);Northrop, Chris (II);Shawn, Wallace;Torres, Lou;Uzimann;Villar, Elliot;Wayne, Greg (I);Wiggins, William (III);Xavier, Emanuel
1993	8.5	Comedy	"The Riff Raff Element"	Ashworth, Dicken;Bewley, Stewart;Costigan, George (I);Farrell, Nicholas;Guyett, Lionel;Hope, Richard (I);Macaninch, Cal;Peacock, Trevor;Pickup, Ronald;Pile, Stewart;Wise, Greg (I);Wright, Ashley (I)
1981	8.3	Comedy	"The Righteous Apples"	Camen, Joey;Chappell, George M.;Gelman, Larry;Harcum, Bob;Henderson, Michael (II);Hines, Grainger;Le Vant, Ren�;Molinare, Richard;Vega, Ernesto;Williamson, Mykelti
2008	8.6	Action	"The Rock and Roll Acid Test"	Adams, John (LX);Alan, Chris (V);Bell, Drew (I);Murga, Mighty Mike;Senese, Mike
1998	8.9	Comedy	"The Royle Family"	Aaronovitch, Owen;Cash, Billy (I);Cash, Craig;Cash, Harry;Courtenay, Tom;Delaney, John (I);Henshaw, John (I);Howarth, Dave (I);Hughes, Geoffrey (I);Hughes, James (IX);Hughes, Matthew (II);Huison, Steve;Little, Ralf;Marsh, Connor;Martin, Peter (III);Mealey, Phil;Money, Steve;Savident, John;Tomlinson, Ricky;Whelan, Jim (I);Whyment, Andrew
2011	8.7	Comedy	"The Rules of Runford"	Butler, Ryan (VII);Butler, Ryan (VIII);Clendenin, Myles;Gabrielle, Vincent;MacDonald, John (XVIII);Meyers, Nathaniel;Sober, Andrew;Williams, Zachary (IV);Williams, Zachary (V)
2007	8.7	Drama	"The Running Mate"	Burke, John (V);Conway, Denis;Devaney, Damien;Draper, Eamonn;Heffernan, Liam (I);Herlihy, David;Huberman, Mark;Hunt, Eamonn;Kelly, Frank (II);Laffan, Pat;Lamb, Marcus (I);McAnally, Aonghus Og;McCann, Gerry (I);McGinley, Sean;Morris, Steven (V);O'Sullivan, Cillian;O'Sullivan, Michael (VI);Patric, Michael;Scott, Pascal;Weber, Aonghus;Wycherley, Don;� S�illeabh�in, Tom�s;�'Beaglaoich, Breannd�n;�'Bric, Colm
2012	8.5	Comedy	"The S&M Experience"	Austin, Aaron (VI);Clark, Matthew (XVII);DeFrancisco, Victor;Getic, Matt;Grant, Courtney (I);Grant, Courtney (II);Hampton, Sean (I);Hopkins, Justin (I);Nasimi, James (I);Szymanowski, Jordan
1995	8.6	Comedy	"The Saturday Night Armistice"	Baynham, Peter;Coogan, Steve;Erskine, Danny;Iannucci, Armando;Robinson, Tony (I);Schneider, David (IV);Weybridge, Simon
2004	8.3	Drama	"The Scene"	de Freitas, Dinarte;Kolack, Kevin;Rothman, Noah (I);Testa, Joe (II);Wilton, Aaron (I)
